Body,Head,Head Coverage,Std Confidence,PCA Confidence,Positive Examples,Body size,PCA Body size,Functional variable
?a parent ?c   ?c child ?d   ?d child ?b,?a child ?b,,,,,,,
?a parent ?c   ?c child ?d   ?b father ?d,?a child ?b,,,,,,,
?a parent ?c   ?c child ?d   ?b parent ?d,?a child ?b,,,,,,,
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.726790450928382,0.0012996006336738856,1096,3,843336,?a
?a parent ?c   ?c child ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?d child ?b,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?d successor ?b,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?b parent ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?b father ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?b mother ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c spouse ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?a parent ?c   ?c child ?d   ?b mother ?d,?a child ?b,,,,,,,
?a parent ?c   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?d child ?b,?a child ?b,,,,,,,
?c spouse ?a   ?c successor ?d   ?d child ?b,?a child ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?d child ?b,?a child ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?b parent ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?b mother ?d,?a child ?b,,,,,,,
?c father ?a   ?c father ?d   ?d child ?b,?a child ?b,,,,,,,
?c father ?a   ?c father ?d   ?d successor ?b,?a child ?b,,,,,,,
?c father ?a   ?c father ?d   ?b father ?d,?a child ?b,,,,,,,
?a parent ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?c father ?a   ?c father ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c father ?a   ?c father ?d   ?b parent ?d,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d child ?b,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d successor ?b,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b parent ?d,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b father ?d,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b mother ?d,?a child ?b,,,,,,,
?c father ?a   ?c parent ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?c spouse ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?a child ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,1.0,0.001331680213068834,1508,3,1132404,?a
?c father ?a   ?c child ?d   ?d parent ?b,?a child ?b,,,,,,,
?c father ?a   ?c child ?d   ?d father ?b,?a child ?b,,,,,,,
?c father ?a   ?c child ?d   ?d predecessor ?b,?a child ?b,,,,,,,
?c father ?a   ?c child ?d   ?d mother ?b,?a child ?b,,,,,,,
?c father ?a   ?c name ?d   ?b name ?d,?a child ?b,,,,,,,
?c father ?a   ?c child ?d   ?b child ?d,?a child ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?d child ?b,?a child ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?d successor ?b,?a child ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?b father ?d,?a child ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?b parent ?d,?a child ?b,,,,,,,
?c father ?a   ?c spouse ?d   ?d spouse ?b,?a child ?b,,,,,,,
?c father ?a   ?c spouse ?d   ?b spouse ?d,?a child ?b,,,,,,,
?c father ?a   ?c mother ?d   ?d child ?b,?a child ?b,,,,,,,
?c father ?a   ?c mother ?d   ?b mother ?d,?a child ?b,,,,,,,
?c father ?a   ?c child ?d   ?b successor ?d,?a child ?b,,,,,,,
?c father ?a   ?c mother ?d   ?b parent ?d,?a child ?b,,,,,,,
?c father ?a   ?c successor ?d   ?d predecessor ?b,?a child ?b,,,,,,,
?c father ?a   ?c successor ?d   ?d parent ?b,?a child ?b,,,,,,,
?c father ?a   ?c successor ?d   ?d father ?b,?a child ?b,,,,,,,
?c father ?a   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?c father ?a   ?c successor ?d   ?b successor ?d,?a child ?b,,,,,,,
?c father ?a   ?c successor ?d   ?b child ?d,?a child ?b,,,,,,,
?c name ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.133289124668435,0.0013780337309749074,201,3,145860,?a
?a mother ?c   ?c child ?d   ?d child ?b,?a child ?b,,,,,,,
?a mother ?c   ?c child ?d   ?d successor ?b,?a child ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b parent ?d,?a child ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b mother ?d,?a child ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b father ?d,?a child ?b,,,,,,,
?a mother ?c   ?c child ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?a mother ?c   ?c successor ?d   ?d child ?b,?a child ?b,,,,,,,
?a mother ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?a mother ?c   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?a mother ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a mother ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a mother ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?a mother ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a mother ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a mother ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c spouse ?d   ?d spouse ?b,?a child ?b,,,,,,,
?c parent ?a   ?c spouse ?d   ?b spouse ?d,?a child ?b,,,,,,,
?c parent ?a   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?c child ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a parent ?b,946,0.547568710359408,0.0005936908314880781,518,3,872508,?a
?c parent ?a   ?c parent ?d   ?d child ?b,?a child ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?d successor ?b,?a child ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b parent ?d,?a child ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b father ?d,?a child ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b mother ?d,?a child ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?a mother ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.15819502074688796,0.0003770739064856712,305,3,808860,?a
?c parent ?a   ?c mother ?d   ?d child ?b,?a child ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?b mother ?d,?a child ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?b parent ?d,?a child ?b,,,,,,,
?c child ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.6823607427055703,0.0013242629685111115,1029,3,777036,?a
?c parent ?a   ?c child ?d   ?d father ?b,?a child ?b,,,,,,,
?c parent ?a   ?c child ?d   ?d parent ?b,?a child ?b,,,,,,,
?c parent ?a   ?c child ?d   ?d predecessor ?b,?a child ?b,,,,,,,
?c parent ?a   ?c child ?d   ?d mother ?b,?a child ?b,,,,,,,
?c parent ?a   ?c child ?d   ?b successor ?d,?a child ?b,,,,,,,
?c parent ?a   ?c successor ?d   ?d predecessor ?b,?a child ?b,,,,,,,
?c parent ?a   ?c successor ?d   ?d parent ?b,?a child ?b,,,,,,,
?c parent ?a   ?c child ?d   ?b child ?d,?a child ?b,,,,,,,
?c parent ?a   ?c successor ?d   ?d father ?b,?a child ?b,,,,,,,
?c parent ?a   ?c successor ?d   ?b successor ?d,?a child ?b,,,,,,,
?a name ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a name ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.22199170124481327,0.0003770739064856712,428,3,1135056,?a
?c parent ?a   ?c predecessor ?d   ?d child ?b,?a child ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?d successor ?b,?a child ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b parent ?d,?a child ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?b father ?d,?a child ?b,,,,,,,
?c parent ?a   ?c father ?d   ?d successor ?b,?a child ?b,,,,,,,
?c parent ?a   ?c father ?d   ?d child ?b,?a child ?b,,,,,,,
?a mother ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.7029177718832891,0.0013926771459052663,1060,3,761124,?a
?c parent ?a   ?c successor ?d   ?b child ?d,?a child ?b,,,,,,,
?a successor ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c father ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?c father ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.4290450928381963,0.00141841172962924,647,3,456144,?a
?c parent ?a   ?c father ?d   ?b parent ?d,?a child ?b,,,,,,,
?c parent ?a   ?c father ?d   ?b father ?d,?a child ?b,,,,,,,
?a successor ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a successor ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a successor ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?d name ?b,?a child ?b,,,,,,,
?a successor ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a successor ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a successor ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?b name ?d,?a child ?b,,,,,,,
?a parent ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.9244031830238727,0.0013512622767121482,1394,3,1031628,?a
?c predecessor ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a predecessor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.1270746887966805,0.0003770739064856712,245,3,649740,?a
?a successor ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.12863070539419086,0.0003770739064856712,248,3,657696,?a
?c mother ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c mother ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c predecessor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.129149377593361,0.0003770739064856712,249,3,660348,?a
?c successor ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a child ?b,1508,0.7062334217506632,0.0013297473854544364,1065,3,800904,?a
?c father ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?c mother ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.137448132780083,0.0003770739064856712,265,3,702780,?a
?a father ?c   ?c child ?d   ?d child ?b,?a child ?b,,,,,,,
?a father ?c   ?c child ?d   ?d successor ?b,?a child ?b,,,,,,,
?a father ?c   ?c child ?d   ?b parent ?d,?a child ?b,,,,,,,
?a father ?c   ?c child ?d   ?b father ?d,?a child ?b,,,,,,,
?a father ?c   ?c child ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?a father ?c   ?c child ?d   ?b mother ?d,?a child ?b,,,,,,,
?a father ?c   ?c successor ?d   ?d child ?b,?a child ?b,,,,,,,
?a father ?c   ?c successor ?d   ?d successor ?b,?a child ?b,,,,,,,
?a father ?c   ?c successor ?d   ?b father ?d,?a child ?b,,,,,,,
?a father ?c   ?c successor ?d   ?b parent ?d,?a child ?b,,,,,,,
?a father ?c   ?c successor ?d   ?b predecessor ?d,?a child ?b,,,,,,,
?a father ?c   ?c gender ?d   ?b gender ?d,?a child ?b,,,,,,,
?a child ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c successor ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.12240663900414937,0.0003770739064856712,236,3,625872,?a
?a child ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a child ?c   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c name ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c name ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c hasSpouse ?d   ?b hasSpouse ?d,?a child ?b,,,,,,,
?c name ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c name ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c name ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c name ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c parent ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c father ?a   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.17842323651452283,0.0003770739064856712,344,3,912288,?a
?c spouse ?a   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c name ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a spouse ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.30446058091286304,0.0003770739064856712,587,3,1556724,?a
?c spouse ?a   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?c spouse ?a   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c parent ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c father ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c spouse ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c child ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c predecessor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a parent ?c   ?c http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d   ?b http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?d,?a hasSpouse ?b,1928,0.2437759336099585,0.0003770739064856712,470,3,1246440,?a
?a father ?c   ?c successor ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a father ?c   ?c mother ?d   ?d hasSpouse ?b,?a hasSpouse ?b,,,,,,,
?a successor ?c   ?c hasSpouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0953996983408748,1.0,253,3,253,?a
?a successor ?c   ?c predecessor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.10067873303167421,1.0,267,3,267,?a
?a successor ?c   ?c parent ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.08823529411764706,1.0,234,3,234,?a
?a successor ?c   ?c father ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07352941176470588,1.0,195,3,195,?a
?a successor ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07390648567119155,1.0,196,3,196,?a
?a successor ?c   ?c successor ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07805429864253394,1.0,207,3,207,?a
?a successor ?c   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0773001508295626,1.0,205,3,205,?a
?a successor ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.07352941176470588,1.0,195,3,195,?a
?a successor ?c   ?c mother ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.0641025641025641,1.0,170,3,170,?a
?a name ?c   ?c name ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.03619909502262444,1.0,96,3,96,?a
?a name ?c   ?c hasSpouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.029788838612368026,1.0,79,3,79,?a
?a name ?c   ?c parent ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.029411764705882353,1.0,78,3,78,?a
?a name ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.027149321266968326,1.0,72,3,72,?a
?a name ?c   ?c child ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.020739064856711915,1.0,55,3,55,?a
?a name ?c   ?c mother ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.016591251885369532,1.0,44,3,44,?a
?a mother ?c   ?c spouse ?d   ?d http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,?a http://www.w3.org/1999/02/22-rdf-syntax-ns#type ?b,2652,0.11048265460030166,1.0,293,3,293,?a
